id,formattedAddress,location,rating,websiteUri,userRatingCount,displayName,primaryType
ChIJCxiaUfFzVo8R8rwiOk8Dg5A,"C. 32 141, San Damián, 97218 Mérida, Yuc., Mexico","{'latitude': 20.991795699999997, 'longitude': -89.6388747}",5.0,,3.0,"{'text': 'Ferromar', 'languageCode': 'es'}",hardware_store
ChIJLeoxWdl3Vo8RO7bK_V2--Lk,"Av Cupules 79A, García Ginerés, 97070 Mérida, Yuc., Mexico","{'latitude': 20.992260599999998, 'longitude': -89.62604499999999}",4.4,http://www.luviciluminacion.com.mx/,14.0,"{'text': 'Luvic Iluminación', 'languageCode': 'en'}",hardware_store
ChIJtdTu7kVxVo8RcgGdY_0bRE0,"Calle 50 X 33, Ferrocarrileros, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9852432, 'longitude': -89.6116778}",4.3,http://www.dmt.com.mx/,1175.0,"{'text': 'Wholesale distributor of screws Yucatan S.A. de C.V.', 'languageCode': 'en'}",hardware_store
ChIJv_5MA2ZxVo8RADf6cxTjBSw,"Calle 50 no. 400 A y B entre 29 y 31, Jesús Carranza, 97109 Mérida, Yuc., Mexico","{'latitude': 20.985859599999998, 'longitude': -89.61142149999999}",4.2,,453.0,"{'text': 'Boxito', 'languageCode': 'en'}",store
ChIJzWWoUU9xVo8R6uXqiV5oM-4,"Calle 50, Ferrocarrileros, 97000 Mérida, Yuc., Mexico","{'latitude': 20.986528699999997, 'longitude': -89.61137300000001}",4.3,,58.0,"{'text': 'CONEXMA', 'languageCode': 'es'}",
ChIJY0zo8M12Vo8Rsbjel5UiN_I,"CALLE 27. 472-A x 38 y 40, Jesús Carranza, 97109 Mérida, Yuc., Mexico","{'latitude': 20.987542299999998, 'longitude': -89.6070915}",,,,"{'text': 'ESTOPA Y TRAPO IND. TREBOL', 'languageCode': 'es'}",hardware_store
ChIJbfCQtbZxVo8RnhFs59ilVdI,"C. 24, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9911021, 'longitude': -89.60038990000001}",4.6,https://www.ferreflexmid.com.mx/,31.0,"{'text': 'FERREFLEX', 'languageCode': 'es'}",hardware_store
ChIJ0YK-HDpxVo8RrRyiz-um9Gg,"C. 31ᴰ 306, entre 30 y 32, López Mateos, 97140 Mérida, Yuc., Mexico","{'latitude': 20.985132399999998, 'longitude': -89.6012643}",3.2,,6.0,"{'text': 'TLAPALERÍA LA CHIQUITA', 'languageCode': 'es'}",hardware_store
ChIJ8Vs9gfhzVo8Rdtyh1L5RT2g,"Av. Circuito Colonias #317 por 43, Pedregales de Tanlum, 97210 Mérida, Yuc., Mexico","{'latitude': 20.997522, 'longitude': -89.631817}",4.4,https://www.vaqueiros.mx/preguntas-frecuentes/,736.0,"{'text': 'Vaqueiros Ferreteros Tanlum', 'languageCode': 'es'}",hardware_store
ChIJeXWHpwl0Vo8Ry9ZMr3beRRI,"Calle 43 424 A X 28 Y 30, Pedregales de Tanlum, 97210 Mérida, Yuc., Mexico","{'latitude': 21.000944099999998, 'longitude': -89.63777379999999}",4.7,,56.0,"{'text': 'Tlapalería el Duende', 'languageCode': 'es'}",hardware_store
ChIJh454AM9zVo8RgYYSuHb8KQE,"Calle 30, 136 García Ginerés sobre, Cto. Colonias, García Ginerés, 97070 Mérida, Yuc., Mexico","{'latitude': 20.9961867, 'longitude': -89.63453799999999}",4.3,http://burgosmexico.com/,66.0,"{'text': 'Burgos México Suc. Circuito', 'languageCode': 'es'}",hardware_store
ChIJScwHiPdzVo8RXwW9Pxv1GXw,"Circuito Colonias #209 x 3 y 7, García Ginerés, 97070 Mérida, Yuc., Mexico","{'latitude': 20.995902, 'longitude': -89.63472929999999}",4.2,http://www.todotornillo.com/,242.0,"{'text': 'Todo Tornillo', 'languageCode': 'en'}",hardware_store
ChIJ_2zxcVJxVo8RhqibiBiq-lQ,"Por 56 B, C. 19 S/N, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.9938742, 'longitude': -89.6162768}",3.9,,38.0,"{'text': 'TLAPALERÍA FERROBAZAR', 'languageCode': 'es'}",hardware_store
ChIJD9bDZdZ3Vo8RXVrbO7Btww8,"C. 28 116, México norte, 97125 Mérida, Yuc., Mexico","{'latitude': 20.9985224, 'longitude': -89.61511399999999}",4.5,http://www.contactostihl.com/,4.0,"{'text': 'Distribuidor STIHL Autorizado', 'languageCode': 'es'}",store
ChIJt7dKKTNxVo8RQIw5no45eVg,"C. 7 72, Felipe Carrillo Puerto, 97208 Mérida, Yuc., Mexico","{'latitude': 20.9973883, 'longitude': -89.5995071}",4.7,,20.0,"{'text': 'FERRETERÍAS DEL NORTE', 'languageCode': 'es'}",hardware_store
ChIJ_WhgAc12Vo8Rcf2Xl4-6Ots,"Av. Correa Rachó 415, Díaz Ordaz, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0022244, 'longitude': -89.59489119999999}",4.5,https://ferreteriario.sicarx.shop/,91.0,"{'text': 'Ferretería Río Matriz', 'languageCode': 'es'}",hardware_store
ChIJbbtvPM12Vo8RAklfMBX6qAg,"97208, Av. Felipe Carrillo Puerto 401, Felipe Carrillo Puerto, 97136 Mérida, Yuc., Mexico","{'latitude': 20.9992189, 'longitude': -89.59846259999999}",3.9,,24.0,"{'text': 'FERRETERÍAS DEL NORTE FIESTA MAYOREO', 'languageCode': 'es'}",hardware_store
ChIJdanTL812Vo8RmTXSaOXbLmU,"Por la calle 6, C. 5ᴬ 52, Felipe Carrillo Puerto, 97136 Mérida, Yuc., Mexico","{'latitude': 20.9983836, 'longitude': -89.5987181}",4.4,http://ositodis.mx/,138.0,"{'text': 'Ferretería Osito Sucursal Fiesta', 'languageCode': 'es'}",hardware_store
ChIJT83MvDJxVo8RsNiBvUITKhM,"C. 17 350, San Esteban, 97149 Mérida, Yuc., Mexico","{'latitude': 20.996498499999998, 'longitude': -89.5975825}",4.4,https://www.facebook.com/ferrenegrito2021/about,71.0,"{'text': 'Tlapalería El Negrito', 'languageCode': 'es'}",hardware_store
ChIJmZdOKzNxVo8RXtNd5c7QUkY,"Av. Felipe Carrillo Puerto, Felipe Carrillo Puerto, 97208 Mérida, Yuc., Mexico","{'latitude': 20.9978576, 'longitude': -89.59947810000001}",3.6,http://berny.com.mx/,14.0,"{'text': 'FERRETERÍAS BERNY', 'languageCode': 'es'}",hardware_store
ChIJXeU-YAR0Vo8RwUjqZZNdG3k,"C. 20 116, Chuburná de Hidalgo, 97205 Mérida, Yuc., Mexico","{'latitude': 21.0067985, 'longitude': -89.6309916}",4.5,,40.0,"{'text': 'FERROTLAPALERÍA ZAINE', 'languageCode': 'es'}",hardware_store
ChIJZbTifdV1Vo8Rqh3Ya5H9tCo,"C. 37 336, Tanlum, 97210 Mérida, Yuc., Mexico","{'latitude': 21.002931399999998, 'longitude': -89.6314463}",5.0,,5.0,"{'text': 'Tlapalería Ascencio', 'languageCode': 'es'}",hardware_store
ChIJPaEw5FN1Vo8R3DQEJMAz6Gs,"Dept. 4, C. 20 320, Tanlum, 97205 Mérida, Yuc., Mexico","{'latitude': 21.0039606, 'longitude': -89.6293874}",5.0,,10.0,"{'text': 'FERRETERÍA PINELO', 'languageCode': 'es'}",hardware_store
ChIJjdcqoW53Vo8Rm7JBcgPLs8c,"Carr. Mérida - Progreso 230, Campestre, 97120 Mérida, Yuc., Mexico","{'latitude': 21.0058516, 'longitude': -89.62269549999999}",4.4,https://www.facebook.com/AceHardwareSuresteMX,456.0,"{'text': 'Ace Hardware', 'languageCode': 'es'}",hardware_store
ChIJA0C9Qxl3Vo8R1Mcw1mG7rKo,"C. 60 268 x 21, Campestre, 97127 Mérida, Yuc., Mexico","{'latitude': 21.0033559, 'longitude': -89.6222356}",4.2,https://www.ccyh.com.mx/,72.0,"{'text': 'CCYH Suc. Mérida', 'languageCode': 'es'}",hardware_store
ChIJY7QueAB3Vo8R1RcInyaVDAA,"97120, Fraccionamiento del Nte, 97120 Mérida, Yuc., Mexico","{'latitude': 21.0076205, 'longitude': -89.6230262}",5.0,,2.0,"{'text': 'Ferreteria La60', 'languageCode': 'es'}",hardware_store
ChIJlXlbbtt3Vo8RntVb0KYIu-Y,"C. 37 28 y 30, Emiliano Zapata Nte, 97129 Mérida, Yuc., Mexico","{'latitude': 21.008662899999997, 'longitude': -89.6116291}",4.6,,54.0,"{'text': 'Ferrotlapalería ""El Foquito""', 'languageCode': 'es'}",hardware_store
ChIJQ_Q4IAB3Vo8Rb_1vALO4kk0,"Prol. Paseo Montejo, Campestre, 97120 Mérida, Yuc., Mexico","{'latitude': 21.0099441, 'longitude': -89.6139476}",5.0,,1.0,"{'text': 'FERREMART CAMPESTRE', 'languageCode': 'es'}",hardware_store
ChIJSflPkih3Vo8RkOtIZasZeyg,"C. 3 101, Residencial Col Mexico, 97128 Mérida, Yuc., Mexico","{'latitude': 21.009221399999998, 'longitude': -89.6024882}",4.3,https://m.facebook.com/VaqueirosFerreterosOficial/?locale2=es_LA,196.0,"{'text': 'Vaqueiros Ferreteros Montecristo', 'languageCode': 'es'}",hardware_store
ChIJb_pXaVkNVo8RObyZXzxA6UA,"C. 22 59, Residencial Montecristo, 97133 Mérida, Yuc., Mexico","{'latitude': 21.0095711, 'longitude': -89.6018236}",3.7,https://touch.facebook.com/VaqueirosFerreterosOficial/,19.0,"{'text': 'Group Ferretero Vaqueiro SA de CV', 'languageCode': 'en'}",hardware_store
ChIJWUmC3NN2Vo8RLHi7pn5YM10,"Por Calle 13, Av. Correa Rachó, Díaz Ordaz, 97130 Mérida, Yuc., Mexico","{'latitude': 21.003319599999998, 'longitude': -89.59366159999999}",4.4,http://www.surpesa.com.mx/,121.0,"{'text': 'SURPESA FIESTA', 'languageCode': 'es'}",hardware_store
ChIJc8d5sb93Vo8RKYamylOI6cY,"calle 12 #418c /15 y 15 A Diaz Ordaz, Díaz Ordaz, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0029346, 'longitude': -89.59729109999999}",,,,"{'text': 'Comercializadora Trébol Penínsular', 'languageCode': 'es'}",hardware_store
ChIJGY4VBzl1Vo8RBo2eHIbHhCE,"C. 20 282-y 15, Juan B Sosa, 97205 Mérida, Yuc., Mexico","{'latitude': 21.0184565, 'longitude': -89.6315889}",4.1,http://www.cascodeoro.com/,44.0,"{'text': 'Casco De Oro Ferreterías Suc Chuburná', 'languageCode': 'es'}",hardware_store
ChIJX3nfaKd2Vo8RVvEEoOBpgvs,"C. 17ᴬ, Felipe Carrillo Puerto, 97208 Mérida, Yuc., Mexico","{'latitude': 21.014039999999998, 'longitude': -89.6244303}",4.7,,23.0,"{'text': 'SAN MARTÍN FERRETERÍA', 'languageCode': 'es'}",hardware_store
ChIJgcVTPr12Vo8RuD-VM7rRuRg,"Av. Cámara de Comercio 346, Villas la Hacienda, 97119 Mérida, Yuc., Mexico","{'latitude': 21.0200033, 'longitude': -89.6146442}",4.3,https://bombasrivas.com.mx/,477.0,"{'text': 'Bombas Rivas ""Villas""', 'languageCode': 'en'}",
ChIJo58OILl2Vo8ROFRwfnjHm7g,"C. 30 318-x 23 y 25, Emiliano Zapata Nte, 97129 Mérida, Yuc., Mexico","{'latitude': 21.0151628, 'longitude': -89.610796}",4.8,,13.0,"{'text': 'DABRIA FERRETERÍAS', 'languageCode': 'es'}",hardware_store
ChIJaWJIz8J2Vo8RKCWB3bHmNtk,"Calle 22 no. 282 por 37 y 39, Monterreal, 97133 Mérida, Yuc., Mexico","{'latitude': 21.019458999999998, 'longitude': -89.59726049999999}",4.2,http://www.boxito.com/,1066.0,"{'text': 'Boxito Kalia', 'languageCode': 'es'}",store
ChIJ416oCyJ0Vo8RkMc1aNKgtbU,"C. 20 302, Juan B Sosa, 97205 Mérida, Yuc., Mexico","{'latitude': 21.0219604, 'longitude': -89.630793}",4.8,,20.0,"{'text': 'FerreTefy', 'languageCode': 'es'}",hardware_store
ChIJcaXVYfd1Vo8RsZn90wTcl_s,"C. 1 299 A, Bugambilias, 97205 Mérida, Yuc., Mexico","{'latitude': 21.0303148, 'longitude': -89.6349451}",4.6,https://plaforama.com/,21.0,"{'text': 'Plaforama Mérida Xcumpich', 'languageCode': 'es'}",store
ChIJYcKj5SN0Vo8RXaxABQoGTw8,"C. 14, Loma Bonita, 97205 Mérida, Yuc., Mexico","{'latitude': 21.026802, 'longitude': -89.6303762}",3.9,,9.0,"{'text': 'Ferrotlapaleria ""Jbs""', 'languageCode': 'es'}",hardware_store
ChIJ1WxzVIJ2Vo8Riu-SOza8CSs,"77 # 208 X 40, C. 77 208, Montes de Amé, 97115 Mérida, Yuc., Mexico","{'latitude': 21.0297326, 'longitude': -89.621938}",4.6,http://www.cascodeoro.com/,160.0,"{'text': 'CascoDeOro Ferreterías Suc Casa Blanca', 'languageCode': 'es'}",hardware_store
ChIJf_HkaJx2Vo8RFLs1lCSOGnQ,"C. 77 208, Montes de Amé, 97115 Mérida, Yuc., Mexico","{'latitude': 21.0297464, 'longitude': -89.6219494}",4.5,http://cbferreterias.com/,11.0,"{'text': 'Ferretería Casco de Oro Sucursal Casa Blanca', 'languageCode': 'es'}",hardware_store
ChIJY-3kUJ92Vo8RjDePUz9fbOE,"Prol. Paseo Montejo 340, Benito Juárez Nte., 97119 Mérida, Yuc., Mexico","{'latitude': 21.022298, 'longitude': -89.62089569999999}",4.3,,1512.0,"{'text': 'Vaqueiros Ferreteros', 'languageCode': 'en'}",hardware_store
ChIJNVEyIpl3Vo8RvSSp4ci_HLI,"C. 37ᴮ 295, San Ramón Nte, 97117 Mérida, Yuc., Mexico","{'latitude': 21.0270872, 'longitude': -89.6050635}",4.9,https://www.facebook.com/RefacasaManrique,171.0,"{'text': 'Manrique Av. García Lavín', 'languageCode': 'es'}",hardware_store
ChIJW3ub8Gh1Vo8RClJJzl5YYRo,"C. 45 264, Cordemex, 97110 Mérida, Yuc., Mexico","{'latitude': 21.0378342, 'longitude': -89.6261277}",4.3,http://www.cbferreterias.com/,36.0,"{'text': 'CB Ferreterías- Tu ferretería', 'languageCode': 'es'}",hardware_store
ChIJr8PLBSl0Vo8R6y7z7G1k7HY,"C. 47 299, Cordemex, 97110 Mérida, Yuc., Mexico","{'latitude': 21.0373752, 'longitude': -89.6278786}",1.0,,1.0,"{'text': 'Broca Fernadez Salvador', 'languageCode': 'es'}",hardware_store
ChIJhaPvzoJ2Vo8R4qHVualICqo,"C. 42 232, Montes de Amé, 97115 Mérida, Yuc., Mexico","{'latitude': 21.0342301, 'longitude': -89.6235768}",4.6,,47.0,"{'text': 'TLAPALERÍA AME', 'languageCode': 'es'}",hardware_store
ChIJ7dYuaP11Vo8Rdw6Ls9fHO3Q,"C. 47 299, Cordemex, 97310 Mérida, Yuc., Mexico","{'latitude': 21.0372768, 'longitude': -89.6278945}",1.0,,2.0,"{'text': 'TLAPALERIA LA STMA. TRINIDAD', 'languageCode': 'es'}",hardware_store
ChIJT0w-u-12Vo8Re-0iAYK0HsM,"C. 36 Diag. 314-D, Montebello, 97113 Mérida, Yuc., Mexico","{'latitude': 21.031720699999997, 'longitude': -89.6032589}",4.6,,41.0,"{'text': 'DABRIA FERRETERÍAS', 'languageCode': 'es'}",hardware_store
ChIJR6kLM_F2Vo8RykZfuqOIFe0,"C. 22 283, Santa Gertrudis Copo, 97305 Mérida, Yuc., Mexico","{'latitude': 21.0394389, 'longitude': -89.6000612}",3.9,http://www.cascodeoro.com/,47.0,"{'text': 'CascoDeOro Ferreterías Suc Plaza de Construcción', 'languageCode': 'es'}",hardware_store
ChIJLexwL_F2Vo8Rj42GdgvJwtE,"C. 11, Santa Gertrudis Copo, 97305 Mérida, Yuc., Mexico","{'latitude': 21.038919399999997, 'longitude': -89.5996786}",4.4,http://www.surpesa.com.mx/,70.0,"{'text': 'Surpesa Plaza de la Construcción', 'languageCode': 'es'}",hardware_store
ChIJkWJy4vB2Vo8Rys5WvIE2TO4,"C. Vigésima, Fundura Montebello, 97113 Mérida, Yuc., Mexico","{'latitude': 21.037597599999998, 'longitude': -89.59916679999999}",4.1,https://www.construrama.com/promexma-merida2,46.0,"{'text': 'Construrama Promexma', 'languageCode': 'en'}",store
ChIJJ8hNTbh2Vo8RWaNfmf32ZOM,"C. 22 283, Santa Gertrudis Copo, 97345 Mérida, Yuc., Mexico","{'latitude': 21.039274199999998, 'longitude': -89.5995088}",4.3,http://www.elipsa.com.mx/,13.0,"{'text': 'Elipsa', 'languageCode': 'es'}",
ChIJ27Kwj2F3Vo8RXTziWNk61DQ,"C. 11 235-Local 2 x 18, Santa Gertrudis Copo, 97305 Mérida, Yuc., Mexico","{'latitude': 21.0382466, 'longitude': -89.5979455}",3.7,,3.0,"{'text': 'Cereba Perinorte', 'languageCode': 'es'}",hardware_store
ChIJf9C3EIV3Vo8RluSspGS8NPI,"C. 7ᴮ 322, Santa Gertrudis Copo, 97305 Mérida, Yuc., Mexico","{'latitude': 21.0392871, 'longitude': -89.5937355}",,,,"{'text': 'Ferro Magran', 'languageCode': 'es'}",hardware_store
ChIJJ0OY9RhzVo8RTtZI0jHdYCo,"calle 851- 24 entre 93 y 101 Fracc. Las nubes, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9432705, 'longitude': -89.6880762}",4.7,,40.0,"{'text': 'Ferretería Mejía', 'languageCode': 'es'}",hardware_store
ChIJ0T_hLClzVo8R1Rol0WlON8A,"97246, Fraccionamiento Diamante Paseos de Opichén, La Joya, 97246 Mérida, Yuc., Mexico","{'latitude': 20.945809099999998, 'longitude': -89.69584309999999}",4.5,,4.0,"{'text': 'Ferretería Chihuahua', 'languageCode': 'es'}",hardware_store
ChIJ018djtJyVo8Rv4JHRuV2xAM,"Periférico de Mérida Licenciado Manuel Berzunza, Tablaje Catastral 19018, 97314 Mérida, Yuc., Mexico","{'latitude': 20.938484799999998, 'longitude': -89.6978355}",4.6,http://casadelherrero.mx/,42.0,"{'text': 'La Casa Del Herrero', 'languageCode': 'es'}",
ChIJh8C37OFzVo8Rka7809K6DR4,"C. 81 680, entre 46 Y 48, DIAGONAL, 97246 Mérida, Yuc., Mexico","{'latitude': 20.9460133, 'longitude': -89.697649}",5.0,http://www.ei3s.mx/,4.0,"{'text': '3S ¡Suministros Servicios y Soluciones! en material eléctrico, Iluminación y ferretería..', 'languageCode': 'es'}",
ChIJxbAJPvByVo8R_ktW_qwLPgs,"C. 17, Cd Industrial, 97288 Mérida, Yuc., Mexico","{'latitude': 20.9366111, 'longitude': -89.671791}",4.4,https://dmt.com.mx/,560.0,"{'text': 'DISTRIBUIDORA MAYORISTA DE TORNILLOS', 'languageCode': 'es'}",store
ChIJM1dEJGh1Vo8RFlXCOq_rYD4,"C. 21 416-Int. 3, Sin Nombre de Col 20, 97288 Mérida, Yuc., Mexico","{'latitude': 20.9310805, 'longitude': -89.6753438}",4.7,http://www.contactostihl.com/,3.0,"{'text': 'Distribuidor STIHL Autorizado', 'languageCode': 'es'}",hardware_store
ChIJYXJc2u1yVo8RQRA2dLzVLEw,"Colonia, C. 21 280 A, entre Avenida Benito Juárez y Calle 20, Álvaro Torres Díaz, 97288 Mérida, Yuc., Mexico","{'latitude': 20.9319889, 'longitude': -89.6740889}",2.0,https://surpesa.com.mx/,4.0,"{'text': 'Surpesa Ciudad Industrial', 'languageCode': 'es'}",store
ChIJxw1XAsNyVo8R5mn-sQ9hX8o,"C. 138A 1318, Fraccionamiento Diamante Paseos de Opichén, 97249 Mérida, Yuc., Mexico","{'latitude': 20.9359716, 'longitude': -89.6840587}",,,,"{'text': 'Urrea', 'languageCode': 'es'}",hardware_store
ChIJ3UIoLslyVo8R8iGeZ9wm87s,"Complejo Mérida Business Park, Perif. de Mérida Lic. Manuel Berzunza Km 48.3, Jardines del Nte., 97246 Mérida, Yuc., Mexico","{'latitude': 20.931784399999998, 'longitude': -89.6938996}",3.9,,17.0,"{'text': 'FECEGO CEDIS Mérida', 'languageCode': 'es'}",hardware_store
ChIJBff0N8VyVo8RA1mx-qO6aEI,"C. 28, 97249 Mérida, Yuc., Mexico","{'latitude': 20.937746, 'longitude': -89.68978469999999}",,,,"{'text': 'FERROPLOMERIA DEL CARIBE', 'languageCode': 'es'}",hardware_store
ChIJH5WI6dZ2Vo8RijFqpwy0qNc,"No. 361, Av. Correa Rachó Col, Díaz Ordaz, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0056688, 'longitude': -89.5908862}",4.4,https://www.fixferreterias.com/,119.0,"{'text': 'Centro Ferretero', 'languageCode': 'es'}",hardware_store
ChIJbfp0d9d2Vo8RXkiQvMjIbvQ,"Calle 5 412-POR 8 Y 10, Díaz Ordaz, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0089278, 'longitude': -89.59000759999999}",4.8,,48.0,"{'text': 'FERROTLAPALERIA EL PASO', 'languageCode': 'es'}",hardware_store
ChIJ-dCSZ-R3Vo8RCeToRMpNC2k,"C. 5A 398, col diaz, Díaz Ordaz, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0076365, 'longitude': -89.5904975}",5.0,,2.0,"{'text': 'Ferreterama', 'languageCode': 'es'}",hardware_store
ChIJGyAwRgB3Vo8RMC3kPgA3AKw,"Vista Alegre, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0089909, 'longitude': -89.58726349999999}",4.0,https://www.vaqueiros.mx/?srsltid=AfmBOoqOr4KpOY0M6RV2cWqxOcCynTc72Q4daiBynVsuCshJAgZgu9m-,9.0,"{'text': 'Vaqueiros Ferreteros', 'languageCode': 'es'}",hardware_store
ChIJ2beplzd3Vo8RkziTXPaC8HU,"21 B y 23, Calle 24, San Pedro Cholul, 97138 Mérida, Yuc., Mexico","{'latitude': 21.0085682, 'longitude': -89.5703985}",4.8,,77.0,"{'text': 'FERROTLAPALERÍA SELECTA', 'languageCode': 'es'}",hardware_store
ChIJB9cx7CN3Vo8R05R8_FpDViI,"C. 10 entre 21 y 23, Pinos del Nte., 97138 Mérida, Yuc., Mexico","{'latitude': 21.0045891, 'longitude': -89.5663343}",5.0,,7.0,"{'text': 'Ferretería Pinos Norte', 'languageCode': 'es'}",hardware_store
ChIJt2bH5CZ3Vo8R5y0PUSdKFzI,"Calle 9 286, Residencial San Carlos, 97130 Mérida, Yuc., Mexico","{'latitude': 21.013312199999998, 'longitude': -89.5842533}",4.4,http://burgosmexico.com/,121.0,"{'text': 'Agroindustrias Burgos', 'languageCode': 'en'}",hardware_store
ChIJe4tFwvJ3Vo8RQbQDCUc2fkg,"Calle 9 286, Residencial San Carlos, 97130 Mérida, Yuc., Mexico","{'latitude': 21.013312199999998, 'longitude': -89.5842535}",4.8,https://contactostihl.com/,4.0,"{'text': 'Distribuidor STIHL autorizado', 'languageCode': 'es'}",
ChIJpzE28iZ3Vo8R_w7zh9gTtnA,"Residencial San Carlos, 97130 Merida, Yucatan, Mexico","{'latitude': 21.0133409, 'longitude': -89.58417109999999}",1.0,,1.0,"{'text': 'FERRETERA YUCATECA', 'languageCode': 'es'}",hardware_store
ChIJ-dRPqIN3Vo8RADexlQMDofc,"C. 13 520-x 22, Maya, 97134 Mérida, Yuc., Mexico","{'latitude': 21.0186743, 'longitude': -89.57572449999999}",4.7,,21.0,"{'text': 'Ferrotlapaleria Esperanza', 'languageCode': 'es'}",hardware_store
ChIJdUIq7CR3Vo8RsYPsJj7LPFg,"Entre la 11 y la 11A, C. 32, Maya, 97134 Mérida, Yuc., Mexico","{'latitude': 21.0138309, 'longitude': -89.5796797}",4.0,,36.0,"{'text': 'FERROTLAPALERÍA DENNIS', 'languageCode': 'es'}",hardware_store
ChIJJV4oRYR3Vo8RfQdcEXcGYN8,"97134 calle 16A, Paraiso Maya, Maya, 97134 Mérida, Yuc., Mexico","{'latitude': 21.018722, 'longitude': -89.56888239999999}",4.1,http://www.gruposanmartin.mx/,25.0,"{'text': 'Sandux - Grupo San Martín Av.Yucatán', 'languageCode': 'es'}",hardware_store
ChIJ-amR_ZN3Vo8RP9RB9QKwdNY,"C. 22 537, Maya, 97134 Mérida, Yuc., Mexico","{'latitude': 21.0174335, 'longitude': -89.57434909999999}",4.9,https://www.facebook.com/Ferrotlapaler%C3%ADa-DJorge-100471738475591/,43.0,"{'text': 'Ferrotlapaleria D´JORGE', 'languageCode': 'es'}",store
ChIJAc_Bdj93Vo8RO_s3xvQdKJQ,"C. 19, Maya, 97134 Mérida, Yuc., Mexico","{'latitude': 21.0184097, 'longitude': -89.5694473}",4.3,,6.0,"{'text': 'Tlapalería JM', 'languageCode': 'es'}",hardware_store
ChIJcSuj6Bl3Vo8R1BWOH6naXkY,"C. 18 346-Local 3, Montecarlo, Vista Alegre Nte, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0264942, 'longitude': -89.5784943}",3.4,,18.0,"{'text': 'PRODIMA', 'languageCode': 'es'}",hardware_store
ChIJ00rlPBF3Vo8RL5rCwr7jnhU,"Caucel - Merida, Santa Rita Cholul, 97130 Mérida, Yuc., Mexico","{'latitude': 21.0288809, 'longitude': -89.57500710000001}",,,,"{'text': 'Construrama', 'languageCode': 'es'}",hardware_store
